scaleSize MaxNbNodesPoss MaxNbNodes
2 22 4095
12 1166 4095
22 1506 4095
32 2046 4095
42 2088 4095
52 2098 4095
62 2108 4095
72 2118 4095
82 2128 4095
92 2138 4095
102 2148 4095
112 2158 4095
122 2168 4095
132 2178 4095
142 2188 4095
152 2198 4095
162 2208 4095
172 2218 4095
182 2228 4095
192 2238 4095
202 2248 4095
212 2258 4095
222 2268 4095
232 2278 4095
242 2288 4095
252 2298 4095
262 2308 4095
272 2318 4095
282 2328 4095
292 2338 4095
