scaleSize MaxNbNodesPoss MaxNbNodes
2 26 16383
12 4238 16383
22 4578 16383
32 5118 16383
42 5858 16383
52 6798 16383
62 7938 16383
72 8262 16383
82 8272 16383
92 8282 16383
102 8292 16383
112 8302 16383
122 8312 16383
132 8322 16383
142 8332 16383
152 8342 16383
162 8352 16383
172 8362 16383
182 8372 16383
192 8382 16383
202 8392 16383
212 8402 16383
222 8412 16383
232 8422 16383
242 8432 16383
252 8442 16383
262 8452 16383
272 8462 16383
282 8472 16383
292 8482 16383
