scaleSize MaxNbNodesPoss MaxNbNodes
2 18 1023
12 398 1023
22 532 1023
32 542 1023
42 552 1023
52 562 1023
62 572 1023
72 582 1023
82 592 1023
92 602 1023
102 612 1023
112 622 1023
122 632 1023
132 642 1023
142 652 1023
152 662 1023
162 672 1023
172 682 1023
182 692 1023
192 702 1023
202 712 1023
212 722 1023
222 732 1023
232 742 1023
242 752 1023
252 762 1023
262 772 1023
272 782 1023
282 792 1023
292 802 1023
