scaleSize MaxNbNodesPoss MaxNbNodes
2 14 255
12 138 255
22 148 255
32 158 255
42 168 255
52 178 255
62 188 255
72 198 255
82 208 255
92 218 255
102 228 255
112 238 255
122 248 255
132 254 255
142 254 255
152 254 255
162 254 255
172 254 255
182 254 255
192 254 255
202 254 255
212 254 255
222 254 255
232 254 255
242 254 255
252 254 255
262 254 255
272 254 255
282 254 255
292 254 255
