scaleSize MaxNbNodesPoss MaxNbNodes
2 6 15
12 14 15
22 14 15
32 14 15
42 14 15
52 14 15
62 14 15
72 14 15
82 14 15
92 14 15
102 14 15
112 14 15
122 14 15
132 14 15
142 14 15
152 14 15
162 14 15
172 14 15
182 14 15
192 14 15
202 14 15
212 14 15
222 14 15
232 14 15
242 14 15
252 14 15
262 14 15
272 14 15
282 14 15
292 14 15
