scaleSize MaxNbNodesPoss MaxNbNodes
2 16 511
12 266 511
22 276 511
32 286 511
42 296 511
52 306 511
62 316 511
72 326 511
82 336 511
92 346 511
102 356 511
112 366 511
122 376 511
132 386 511
142 396 511
152 406 511
162 416 511
172 426 511
182 436 511
192 446 511
202 456 511
212 466 511
222 476 511
232 486 511
242 496 511
252 506 511
262 510 511
272 510 511
282 510 511
292 510 511
