scaleSize MaxNbNodesPoss MaxNbNodes
2 8 31
12 26 31
22 30 31
32 30 31
42 30 31
52 30 31
62 30 31
72 30 31
82 30 31
92 30 31
102 30 31
112 30 31
122 30 31
132 30 31
142 30 31
152 30 31
162 30 31
172 30 31
182 30 31
192 30 31
202 30 31
212 30 31
222 30 31
232 30 31
242 30 31
252 30 31
262 30 31
272 30 31
282 30 31
292 30 31
