scaleSize MaxNbNodesPoss MaxNbNodes
2 12 127
12 74 127
22 84 127
32 94 127
42 104 127
52 114 127
62 124 127
72 126 127
82 126 127
92 126 127
102 126 127
112 126 127
122 126 127
132 126 127
142 126 127
152 126 127
162 126 127
172 126 127
182 126 127
192 126 127
202 126 127
212 126 127
222 126 127
232 126 127
242 126 127
252 126 127
262 126 127
272 126 127
282 126 127
292 126 127
