scaleSize MaxNbNodesPoss MaxNbNodes
2 28 32767
12 8334 32767
22 8674 32767
32 9214 32767
42 9954 32767
52 10894 32767
62 12034 32767
72 13374 32767
82 14914 32767
92 16474 32767
102 16484 32767
112 16494 32767
122 16504 32767
132 16514 32767
142 16524 32767
152 16534 32767
162 16544 32767
172 16554 32767
182 16564 32767
192 16574 32767
202 16584 32767
212 16594 32767
222 16604 32767
232 16614 32767
242 16624 32767
252 16634 32767
262 16644 32767
272 16654 32767
282 16664 32767
292 16674 32767
