scaleSize MaxNbNodesPoss MaxNbNodes
2 20 2047
12 654 2047
22 994 2047
32 1054 2047
42 1064 2047
52 1074 2047
62 1084 2047
72 1094 2047
82 1104 2047
92 1114 2047
102 1124 2047
112 1134 2047
122 1144 2047
132 1154 2047
142 1164 2047
152 1174 2047
162 1184 2047
172 1194 2047
182 1204 2047
192 1214 2047
202 1224 2047
212 1234 2047
222 1244 2047
232 1254 2047
242 1264 2047
252 1274 2047
262 1284 2047
272 1294 2047
282 1304 2047
292 1314 2047
