scaleSize MaxNbNodesPoss MaxNbNodes
2 24 8191
12 2190 8191
22 2530 8191
32 3070 8191
42 3810 8191
52 4146 8191
62 4156 8191
72 4166 8191
82 4176 8191
92 4186 8191
102 4196 8191
112 4206 8191
122 4216 8191
132 4226 8191
142 4236 8191
152 4246 8191
162 4256 8191
172 4266 8191
182 4276 8191
192 4286 8191
202 4296 8191
212 4306 8191
222 4316 8191
232 4326 8191
242 4336 8191
252 4346 8191
262 4356 8191
272 4366 8191
282 4376 8191
292 4386 8191
